Year,Series,Province,Island,Language,SchoolName,Year Level,Gender,Achievement Level,Value
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tata,4,Male,approaching minimum standard,5
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tata,4,Female,approaching minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tata,4,Male,meeting minimum standard,9
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tata,4,Female,meeting minimum standard,14
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tata,4,Male,exceeding minimum standard,16
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tata,4,Female,exceeding minimum standard,17
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Male,critically below minimum standard,4
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Female,critically below minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Male,approaching minimum standard,6
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Female,approaching minimum standard,7
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Male,meeting minimum standard,11
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Female,meeting minimum standard,14
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Male,exceeding minimum standard,4
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tata,6,Female,exceeding minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Male,critically below minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Female,critically below minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Male,approaching minimum standard,3
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Female,approaching minimum standard,3
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Male,meeting minimum standard,11
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Female,meeting minimum standard,9
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Male,exceeding minimum standard,17
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tata,4,Female,exceeding minimum standard,13
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Male,critically below minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Female,critically below minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Male,approaching minimum standard,7
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Female,approaching minimum standard,6
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Male,meeting minimum standard,9
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Female,meeting minimum standard,12
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Male,exceeding minimum standard,6
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tata,6,Female,exceeding minimum standard,7
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,critically below minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,critically below minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,approaching minimum standard,5
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,approaching minimum standard,9
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,meeting minimum standard,8
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,meeting minimum standard,10
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,exceeding minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,exceeding minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,critically below minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,critically below minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,approaching minimum standard,6
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,approaching minimum standard,7
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,meeting minimum standard,5
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,meeting minimum standard,9
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,exceeding minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,exceeding minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,approaching minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,meeting minimum standard,7
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,meeting minimum standard,8
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tavumae,4,Male,exceeding minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tavumae,4,Female,exceeding minimum standard,3
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,critically below minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,critically below minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,approaching minimum standard,3
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,approaching minimum standard,6
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,meeting minimum standard,6
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,meeting minimum standard,5
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Male,exceeding minimum standard,5
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tavumae,6,Female,exceeding minimum standard,5
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tiasia,4,Male,approaching minimum standard,3
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tiasia,4,Female,approaching minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tiasia,4,Male,meeting minimum standard,9
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tiasia,4,Female,meeting minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tiasia,4,Male,exceeding minimum standard,4
2017,English Literacy - Year 4,Sanma,Santo,ENG,Tiasia,4,Female,exceeding minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,critically below minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,critically below minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,approaching minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,approaching minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,meeting minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,meeting minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,exceeding minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,exceeding minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tiasia,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tiasia,4,Female,approaching minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tiasia,4,Male,meeting minimum standard,8
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tiasia,4,Female,meeting minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tiasia,4,Male,exceeding minimum standard,6
2017,Numeracy - Year 4,Sanma,Santo,ENG,Tiasia,4,Female,exceeding minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,approaching minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tiasia,6,Male,exceeding minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Tiasia,6,Female,exceeding minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,critically below minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,critically below minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,approaching minimum standard,9
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,approaching minimum standard,4
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,meeting minimum standard,15
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,meeting minimum standard,9
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,exceeding minimum standard,6
2017,English Literacy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,exceeding minimum standard,6
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,critically below minimum standard,4
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,critically below minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,approaching minimum standard,7
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,approaching minimum standard,5
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,meeting minimum standard,6
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,meeting minimum standard,8
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,exceeding minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,exceeding minimum standard,6
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,critically below minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,critically below minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,meeting minimum standard,14
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,meeting minimum standard,6
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Male,exceeding minimum standard,11
2017,Numeracy - Year 4,Sanma,Santo,ENG,TovotovoForestryPrimary,4,Female,exceeding minimum standard,6
2017,Numeracy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,approaching minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,approaching minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,meeting minimum standard,6
2017,Numeracy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,meeting minimum standard,7
2017,Numeracy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Male,exceeding minimum standard,5
2017,Numeracy - Year 6,Sanma,Santo,ENG,TovotovoForestryPrimary,6,Female,exceeding minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,FRE,Valabei,4,Male,meeting minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,FRE,Valabei,4,Female,meeting minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,FRE,Valabei,4,Male,exceeding minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,FRE,Valabei,4,Female,exceeding minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Valabei,6,Male,approaching minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,FRE,Valabei,6,Female,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Valabei,6,Male,meeting minimum standard,5
2017,Numeracy - Year 6,Sanma,Santo,FRE,Valabei,6,Female,meeting minimum standard,4
2017,Numeracy - Year 6,Sanma,Santo,FRE,Valabei,6,Male,exceeding minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Valabei,6,Female,exceeding minimum standard,1
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Valabei,6,Male,critically below minimum standard,5
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Valabei,6,Female,critically below minimum standard,4
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Valabei,6,Male,approaching minimum standard,2
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Valabei,6,Female,approaching minimum standard,3
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Valabei,6,Male,meeting minimum standard,0
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Valabei,6,Female,meeting minimum standard,3
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Valabei,4,Male,approaching minimum standard,3
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Valabei,4,Female,approaching minimum standard,4
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Valabei,4,Male,meeting minimum standard,6
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Valabei,4,Female,meeting minimum standard,4
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Valabei,4,Male,exceeding minimum standard,2
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Valabei,4,Female,exceeding minimum standard,3
2017,English Literacy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Male,critically below minimum standard,4
2017,English Literacy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Female,critically below minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Male,approaching minimum standard,5
2017,English Literacy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Female,approaching minimum standard,4
2017,English Literacy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Male,meeting minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Female,meeting minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Female,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Male,meeting minimum standard,3
2017,Numeracy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Female,meeting minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Male,exceeding minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,VenieMataipevu,4,Female,exceeding minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,ENG,VenieMataipevu,6,Male,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,VenieMataipevu,6,Female,approaching minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,VenieMataipevu,6,Male,meeting minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,ENG,VenieMataipevu,6,Female,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,VenieMataipevu,6,Male,exceeding minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,VenieMataipevu,6,Female,exceeding minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,critically below minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,critically below minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,approaching minimum standard,11
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,approaching minimum standard,6
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,meeting minimum standard,13
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,meeting minimum standard,11
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,exceeding minimum standard,6
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,exceeding minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,approaching minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,approaching minimum standard,3
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,meeting minimum standard,7
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,meeting minimum standard,11
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vovlei,4,Male,exceeding minimum standard,14
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vovlei,4,Female,exceeding minimum standard,6
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Male,critically below minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Female,critically below minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Male,approaching minimum standard,4
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Female,approaching minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Male,meeting minimum standard,3
2017,English Literacy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Female,meeting minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,critically below minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,critically below minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,approaching minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,approaching minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,meeting minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,meeting minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,exceeding minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,exceeding minimum standard,2
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Male,critically below minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Female,critically below minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Female,approaching minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Male,meeting minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,ENG,Vunabulu,4,Female,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,critically below minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,critically below minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,approaching minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,meeting minimum standard,3
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Male,exceeding minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,ENG,Vunabulu,6,Female,exceeding minimum standard,2
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Male,critically below minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Female,critically below minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Female,approaching minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Male,meeting minimum standard,3
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Female,meeting minimum standard,2
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Male,exceeding minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,FRE,Vusiroro,4,Female,exceeding minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Male,critically below minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Female,critically below minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Male,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Female,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Male,meeting minimum standard,4
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Female,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Male,exceeding minimum standard,3
2017,Numeracy - Year 6,Sanma,Santo,FRE,Vusiroro,6,Female,exceeding minimum standard,1
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Male,critically below minimum standard,3
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Female,critically below minimum standard,2
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Male,approaching minimum standard,3
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Female,approaching minimum standard,2
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Male,meeting minimum standard,3
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Female,meeting minimum standard,0
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Male,exceeding minimum standard,1
2017,Alphabétisation Français - Année 6,Sanma,Santo,FRE,Vusiroro,6,Female,exceeding minimum standard,0
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Vusiroro,4,Male,approaching minimum standard,2
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Vusiroro,4,Female,approaching minimum standard,1
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Vusiroro,4,Male,meeting minimum standard,3
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Vusiroro,4,Female,meeting minimum standard,2
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Vusiroro,4,Male,exceeding minimum standard,2
2017,Alphabétisation Français - Année 4,Sanma,Santo,FRE,Vusiroro,4,Female,exceeding minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,critically below minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,critically below minimum standard,3
2017,English Literacy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,approaching minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,approaching minimum standard,4
2017,English Literacy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,meeting minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,meeting minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Winsao,6,Male,critically below minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Winsao,6,Female,critically below minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Winsao,6,Male,approaching minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Winsao,6,Female,approaching minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,Winsao,6,Male,meeting minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Winsao,6,Female,meeting minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,critically below minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,critically below minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,approaching minimum standard,5
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,meeting minimum standard,2
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,meeting minimum standard,4
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Male,exceeding minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Winsao,4,Female,exceeding minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Winsao,6,Male,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Winsao,6,Female,approaching minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Winsao,6,Male,meeting minimum standard,1
2017,Numeracy - Year 6,Sanma,Santo,ENG,Winsao,6,Female,meeting minimum standard,2
2017,Numeracy - Year 6,Sanma,Santo,ENG,Winsao,6,Male,exceeding minimum standard,0
2017,Numeracy - Year 6,Sanma,Santo,ENG,Winsao,6,Female,exceeding minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Male,critically below minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Female,critically below minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Male,approaching minimum standard,0
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Female,approaching minimum standard,2
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Male,meeting minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Female,meeting minimum standard,3
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Male,exceeding minimum standard,1
2017,English Literacy - Year 4,Sanma,Santo,ENG,Zion,4,Female,exceeding minimum standard,4
2017,English Literacy - Year 6,Sanma,Santo,ENG,Zion,6,Male,critically below minimum standard,1
2017,English Literacy - Year 6,Sanma,Santo,ENG,Zion,6,Female,critically below minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,Zion,6,Male,approaching minimum standard,2
2017,English Literacy - Year 6,Sanma,Santo,ENG,Zion,6,Female,approaching minimum standard,3
2017,English Literacy - Year 6,Sanma,Santo,ENG,Zion,6,Male,meeting minimum standard,0
2017,English Literacy - Year 6,Sanma,Santo,ENG,Zion,6,Female,meeting minimum standard,2
2017,Numeracy - Year 4,Sanma,Santo,ENG,Zion,4,Male,approaching minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Zion,4,Female,approaching minimum standard,1
2017,Numeracy - Year 4,Sanma,Santo,ENG,Zion,4,Male,meeting minimum standard,0
2017,Numeracy - Year 4,Sanma,Santo,ENG,Zion,4,Female,meeting minimum standard,4
